Unnamed: 0,name,address,cuisine,lat,lon,image_url,rating,coordinates,square_i,square_j
14351,Cheers (FairPrice Xpress),Cheers (FairPrice Xpress) - Changi Village Road,"[""Mart"", ""Groceries"", ""Beverages"", ""Convenience""]",1.3889466,103.9873593,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JDLJTEG76UHE/hero/11a6b2989cd849b9a8b566655e7fb812_1621875390394824668.jpg,4.6,"[1.3889466, 103.9873593]",5,13
14377,Jacob's Cafe,Jacob's Cafe - Changi Village,"[""Western"", ""Pizza"", ""Pasta"", ""Sandwiches"", ""Kids Friendly""]",1.3894393,103.9868997,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07416/hero/upload-photo-Hero_Photo_97cad4235e9546fa907cad958cc6fafb_1556849993817048380.jpeg,4.4,"[1.3894393, 103.9868997]",5,13
14380,Makan Melaka,Makan Melaka - Changi Village Road,"[""Local"", ""Asian"", ""Same Prices In-Store"", ""Mart"", ""Dessert""]",1.3888366666666667,103.9882726,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDJRE22HEDTNT/hero/4101b6da738945808228d487305185e6_1586871322047736920.jpg,4.3,"[1.3888366666666667, 103.9882726]",5,13
14381,108 Ma La Hot Pot 108麻辣香锅,108 Ma La Hot Pot 108麻辣香锅 - Changi Village Road,"[""Asian"", ""Chinese""]",1.3887213,103.9870806,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CDATNVTYV1FA/hero/2ef85caba0b24d7a85a7b695362f43b5_1604304192979465698.jpg,,"[1.3887213, 103.9870806]",5,13
14384,Chocolate Origin,Chocolate Origin - Changi Village Road,"[""Bakery & Cake"", ""Dessert"", ""Kids Friendly""]",1.38870594826069,103.98732882877,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NTTJN1NAN3AJ/hero/23d5bb27e2a441f9968fb6366c8e1562_1619084816254399889.jpeg,4.0,"[1.38870594826069, 103.98732882877]",5,13
14388,Pizza Coasta,Pizza Coasta - Changi Village,"[""Fast Food"", ""Italian"", ""Pizza"", ""Vegetarian Friendly"", ""Western""]",1.3887803850969989,103.9874415,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BAGUBJAXVHJE/hero/de86821d9654496282af2f79d564ba63_1602905239169633575.png,5.0,"[1.3887803850969989, 103.9874415]",5,13
14649,SRP Indian Muslim Food,SRP Indian Muslim Food - Loyang Way,"[""Indian""]",1.3839595,103.9743889,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11155/hero/upload-photo-Hero_Photo_76f35365fd924d8e90c0eaa6c4f426b7_1554894222465951713.jpeg,3.8,"[1.3839595, 103.9743889]",5,13
14736,89.7 Supper Club,89.7 Supper Club - Changi Village Road,"[""Asian"", ""Indian"", ""Western""]",1.3889594049055702,103.98702539094305,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY4JGLKACGJDL2/hero/44d6319802bd4b35aea4ecfe5b994e84_1574924927711931663.jpeg,4.5,"[1.3889594049055702, 103.98702539094305]",5,13
14745,Pranakorn,Pranakorn - Changi Village Road,"[""Thai"", ""Asian""]",1.3892727,103.9871853,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLKAACBRB32CJ/hero/upload-photo-Hero_Photo_25d1f4c94f1149c39c5dfe43190a3ee2_1557391352774863307.jpeg,4.9,"[1.3892727, 103.9871853]",5,13
14747,Million Star Fried Banana,Million Star Fried Banana - Changi Village Hawker Centre [Stall 49],"[""Snack"", ""Dessert"", ""Asian""]",1.3890921831776222,103.98831218230288,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZAHAPAVJ7AGLN/hero/223b2b2317e74487b9e15e43fcf04f2e_1585206190073817680.jpeg,4.0,"[1.3890921831776222, 103.98831218230288]",5,13
14748,Hock Gooi Hainanese Curry Rice,Hock Gooi Hainanese Curry Rice - Changi Village Hawker Centre,"[""Chinese"", ""Asian"", ""Convenience""]",1.389337975,103.988137475,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDYNNT1N3LJDA/hero/02fae56b5eb64565b20bf17008a2c83d_1587563221011330497.jpg,2.4,"[1.389337975, 103.988137475]",5,13
15265,Chilliz,Chilliz - Changi Village,"[""Indian"", ""Local""]",1.3883891211432258,103.9874541,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00371/hero/2adcfa6be28d035df99e2767f512e7a9-w550-54.jpg,4.3,"[1.3883891211432258, 103.9874541]",5,13
15270,Woon Woon Pek Beehoon,Woon Woon Pek Beehoon - Changi Village Road [Stall 52],"[""Local"", ""Chinese"", ""Seafood"", ""Noodles""]",1.38911085,103.98826975,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY5BHAXTVEKJLT/hero/9694852979014525b9859442c1ce36d3_1576199722620530663.jpeg,5.0,"[1.38911085, 103.98826975]",5,13
